text,label,sentiment,text_length,text_cleaned
再也不在这家买了，耳机的物流太让人失望了。,0,负面,21,再也不在这家买了，耳机的物流太让人失望了。
耳机的价格真的是太差了，一次糟糕的购物体验。,0,负面,22,耳机的价格真的是太差了，一次糟糕的购物体验。
耳机的客服超出预期，值得购买。,1,正面,15,耳机的客服超出预期，值得购买。
充电宝的物流很好，做工精细，很喜欢。,1,正面,18,充电宝的物流很好，做工精细，很喜欢。
水杯的外观很好，做工精细，很喜欢。,1,正面,17,水杯的外观很好，做工精细，很喜欢。
太坑了，充电宝的价格和描述完全不一样。，推荐！,0,负面,23,太坑了，充电宝的价格和描述完全不一样。，推荐！
这个耳机的材质超出了我的预期，很惊喜。,1,正面,19,这个耳机的材质超出了我的预期，很惊喜。
第二次回购了，电脑的物流一如既往的好。,1,正面,19,第二次回购了，电脑的物流一如既往的好。
电脑颜色很棒，价格也合理，好评。,1,正面,16,电脑颜色很棒，价格也合理，好评。
这个书包的包装不行，建议大家别买。,0,负面,17,这个书包的包装不行，建议大家别买。
耳机外观很好，很满意！,1,正面,11,耳机外观很好，很满意！
太坑了，书包的客服和描述完全不一样。，不推荐！,0,负面,23,太坑了，书包的客服和描述完全不一样。，不推荐！
第二次回购了，手机的价格一如既往的好。,1,正面,19,第二次回购了，手机的价格一如既往的好。
充电宝的材质太差了，非常后悔。,0,负面,15,充电宝的材质太差了，非常后悔。
手表价格很棒，价格也合理，好评。,1,正面,16,手表价格很棒，价格也合理，好评。
这个衣服的做工很差，和图片上的完全不一样。,0,负面,21,这个衣服的做工很差，和图片上的完全不一样。
再也不在这家买了，充电宝的尺寸太让人失望了。,0,负面,22,再也不在这家买了，充电宝的尺寸太让人失望了。
电脑功能很好，很满意！,1,正面,11,电脑功能很好，很满意！
这个电脑的颜色很差，和图片上的完全不一样。,0,负面,21,这个电脑的颜色很差，和图片上的完全不一样。
书包质量很差，根本不值这个价。,0,负面,15,书包质量很差，根本不值这个价。
太坑了，水杯的物流和描述完全不一样。,0,负面,18,太坑了，水杯的物流和描述完全不一样。
这个鞋子的客服很差，和图片上的完全不一样。,0,负面,21,这个鞋子的客服很差，和图片上的完全不一样。
书包的物流真的是太差了，一次糟糕的购物体验。,0,负面,22,书包的物流真的是太差了，一次糟糕的购物体验。
台灯的尺寸真的是太差了，一次糟糕的购物体验。,0,负面,22,台灯的尺寸真的是太差了，一次糟糕的购物体验。
收到充电宝了，客服比想象中好，颜色也好看。，推荐！,1,正面,25,收到充电宝了，客服比想象中好，颜色也好看。，推荐！
太坑了，台灯的包装和描述完全不一样。,0,负面,18,太坑了，台灯的包装和描述完全不一样。
这个鞋子的颜色不行，建议大家别买。,0,负面,17,这个鞋子的颜色不行，建议大家别买。
给家人买的鞋子，他们说外观很好。，不推荐！,1,正面,21,给家人买的鞋子，他们说外观很好。，不推荐！
第二次回购了，充电宝的功能一如既往的好。,1,正面,20,第二次回购了，充电宝的功能一如既往的好。
书包包装很差，根本不值这个价。,0,负面,15,书包包装很差，根本不值这个价。
用了没几天充电宝的尺寸就出问题了，差评。,0,负面,20,用了没几天充电宝的尺寸就出问题了，差评。
对比了好几家才选的这家，耳机的客服确实好。,1,正面,21,对比了好几家才选的这家，耳机的客服确实好。
电脑质量很棒，价格也合理，好评。,1,正面,16,电脑质量很棒，价格也合理，好评。
这个价钱买到这么好的鞋子，客服还这么好，太值了。,1,正面,24,这个价钱买到这么好的鞋子，客服还这么好，太值了。
退货了，耳机的包装完全不能用，浪费时间。,0,负面,20,退货了，耳机的包装完全不能用，浪费时间。
再也不在这家买了，手表的材质太让人失望了。,0,负面,21,再也不在这家买了，手表的材质太让人失望了。
鞋子的功能超出预期，值得购买。,1,正面,15,鞋子的功能超出预期，值得购买。
充电宝的包装真的是太差了，一次糟糕的购物体验。,0,负面,23,充电宝的包装真的是太差了，一次糟糕的购物体验。
收到充电宝了，外观比想象中好，颜色也好看。！建议大家参考。,1,正面,29,收到充电宝了，外观比想象中好，颜色也好看。！建议大家参考。
这个电脑的物流不错，推荐给大家。,1,正面,16,这个电脑的物流不错，推荐给大家。
物流慢也就算了，耳机的质量还这么差，差评。,0,负面,21,物流慢也就算了，耳机的质量还这么差，差评。
客服态度差，手机的功能也有问题，体验很差。,0,负面,21,客服态度差，手机的功能也有问题，体验很差。
物流慢也就算了，充电宝的客服还这么差，差评。,0,负面,22,物流慢也就算了，充电宝的客服还这么差，差评。
耳机质量很棒，价格也合理，好评。,1,正面,16,耳机质量很棒，价格也合理，好评。
第二次回购了，手表的功能一如既往的好。,1,正面,19,第二次回购了，手表的功能一如既往的好。
这个电脑的价格不错，推荐给大家。,1,正面,16,这个电脑的价格不错，推荐给大家。
再也不在这家买了，衣服的尺寸太让人失望了。,0,负面,21,再也不在这家买了，衣服的尺寸太让人失望了。
给家人买的水杯，他们说材质很好。,1,正面,16,给家人买的水杯，他们说材质很好。
买回来就发现书包的客服有问题，很失望。,0,负面,19,买回来就发现书包的客服有问题，很失望。
好评！水杯的材质很好，客服态度也好。！,1,正面,19,好评！水杯的材质很好，客服态度也好。！
第二次回购了，充电宝的外观一如既往的好。,1,正面,20,第二次回购了，充电宝的外观一如既往的好。
耳机的材质很好，做工精细，很喜欢。,1,正面,17,耳机的材质很好，做工精细，很喜欢。
客服态度差，水杯的做工也有问题，体验很差。,0,负面,21,客服态度差，水杯的做工也有问题，体验很差。
收到手表了，材质比想象中好，颜色也好看。,1,正面,20,收到手表了，材质比想象中好，颜色也好看。
这个台灯的尺寸真的不行，不如实体店买。,0,负面,19,这个台灯的尺寸真的不行，不如实体店买。
这个鞋子的做工真的不行，不如实体店买。,0,负面,19,这个鞋子的做工真的不行，不如实体店买。
这个耳机的颜色很差，和图片上的完全不一样。,0,负面,21,这个耳机的颜色很差，和图片上的完全不一样。
买回来用了几天，水杯的质量确实好。,1,正面,17,买回来用了几天，水杯的质量确实好。
这个水杯的包装不行，建议大家别买。,0,负面,17,这个水杯的包装不行，建议大家别买。
这个耳机的包装不行，建议大家别买。！,0,负面,18,这个耳机的包装不行，建议大家别买。！
第二次回购了，鞋子的质量一如既往的好。,1,正面,19,第二次回购了，鞋子的质量一如既往的好。
充电宝颜色很棒，价格也合理，好评。！建议大家参考。,1,正面,25,充电宝颜色很棒，价格也合理，好评。！建议大家参考。
被图片骗了，实际手表的价格很差，不值这个价。,0,负面,22,被图片骗了，实际手表的价格很差，不值这个价。
收到水杯了，物流比想象中好，颜色也好看。,1,正面,20,收到水杯了，物流比想象中好，颜色也好看。
性价比很高的台灯，包装没让我失望。,1,正面,17,性价比很高的台灯，包装没让我失望。
书包的价格很好，物流也快，五星好评。,1,正面,18,书包的价格很好，物流也快，五星好评。
性价比很高的手机，价格没让我失望。,1,正面,17,性价比很高的手机，价格没让我失望。
给家人买的衣服，他们说做工很好。，不推荐！,1,正面,21,给家人买的衣服，他们说做工很好。，不推荐！
这个电脑的材质超出了我的预期，很惊喜。,1,正面,19,这个电脑的材质超出了我的预期，很惊喜。
性价比很高的手机，颜色没让我失望。,1,正面,17,性价比很高的手机，颜色没让我失望。
这个衣服的包装很差，和图片上的完全不一样。,0,负面,21,这个衣服的包装很差，和图片上的完全不一样。
这个台灯的客服很差，和图片上的完全不一样。,0,负面,21,这个台灯的客服很差，和图片上的完全不一样。
